step,t_obs,t_cmd,dt,pos_shoulder_pan,pos_shoulder_lift,pos_elbow_flex,pos_wrist_flex,pos_wrist_roll,pos_gripper,cmd_shoulder_pan,cmd_shoulder_lift,cmd_elbow_flex,cmd_wrist_flex,cmd_wrist_roll,cmd_gripper,sent_shoulder_pan,sent_shoulder_lift,sent_elbow_flex,sent_wrist_flex,sent_wrist_roll,sent_gripper,velraw_shoulder_pan,velraw_shoulder_lift,velraw_elbow_flex,velraw_wrist_flex,velraw_wrist_roll,velraw_gripper,chunk_start
99,1786005790.7777,1786005790.7821,0.03334,42.2857,35.1209,-24.6154,80.7912,-9.9780,12.6323,40.8887,32.5464,-23.0799,80.0493,-10.7927,21.0066,40.8887,32.5464,-23.0799,80.0493,-10.7927,21.0066,50,0,-50,200,150,1150,0
100,1786005790.8112,1786005790.9224,0.03346,42.2857,35.0330,-24.7033,80.6154,-10.5934,15.2778,41.1209,36.6937,-25.3850,81.8536,-11.4263,20.4886,41.1209,36.6937,-25.3850,81.8536,-11.4263,20.4886,100,-50,-50,-50,-250,1200,1
101,1786005790.9236,1786005790.9282,0.11249,41.0549,35.1209,-22.9451,80.2637,-10.6813,19.5767,41.9947,37.0725,-27.3762,82.3433,-9.0640,23.0468,41.9947,37.0725,-27.3762,82.3433,-9.0640,23.0468,-100,0,50,0,50,250,1
102,1786005790.9569,1786005790.9612,0.03326,41.0549,35.0330,-22.8571,80.2637,-10.9451,19.9735,41.6946,36.6052,-26.9557,81.8860,-9.4703,24.0580,41.6946,36.6052,-26.9557,81.8860,-9.4703,24.0580,0,50,0,-50,-100,200,0
103,1786005790.9903,1786005790.9946,0.0334,41.4066,35.2967,-23.3846,80.8791,-10.5055,20.6349,42.2603,36.1008,-27.4622,81.2970,-8.8224,20.7386,42.2603,36.1008,-27.4622,81.2970,-8.8224,20.7386,100,0,-50,200,100,350,0
104,1786005791.0237,1786005791.0279,0.03338,41.7582,36.3516,-24.6154,81.4945,-9.8901,22.0238,42.6463,37.5721,-26.7554,81.2738,-7.9260,21.2113,42.6463,37.5721,-26.7554,81.2738,-7.9260,21.2113,100,350,-450,200,200,600,0
105,1786005791.0571,1786005791.0624,0.03346,41.9341,36.8791,-24.9670,80.8791,-9.5385,22.6852,42.5504,36.5101,-27.1436,80.4760,-8.4647,20.0008,42.5504,36.5101,-27.1436,80.4760,-8.4647,20.0008,100,300,-50,-250,100,400,0
106,1786005791.0905,1786005791.0949,0.03332,42.1099,37.5824,-24.9670,81.3187,-8.9231,22.2884,44.9484,38.1194,-29.4784,81.3528,-7.3038,20.1159,44.9484,38.1194,-29.4784,81.3528,-7.3038,20.1159,50,200,0,50,200,-200,0
107,1786005791.1239,1786005791.1283,0.03339,42.2857,37.8462,-25.1429,80.8791,-8.8352,21.2302,44.3200,37.8309,-27.8585,80.8494,-7.1752,19.9081,44.3200,37.8309,-27.8585,80.8494,-7.1752,19.9081,50,50,-50,-150,0,-450,0
108,1786005791.1573,1786005791.1615,0.03339,42.5495,38.1978,-25.7582,81.0549,-8.3077,20.7672,45.2911,37.8261,-29.3821,80.6285,-7.0274,19.9564,45.2911,37.8261,-29.3821,80.6285,-7.0274,19.9564,50,150,-250,200,100,-250,0
109,1786005791.1906,1786005791.1949,0.03339,43.2527,38.5495,-26.5495,81.2308,-7.7802,20.4365,45.7279,36.1515,-26.3659,79.5866,-6.1317,20.8462,45.7279,36.1515,-26.3659,79.5866,-6.1317,20.8462,200,150,-300,150,300,-200,0
110,1786005791.224,1786005791.2283,0.03336,44.0440,38.5495,-26.8132,80.7033,-7.6923,20.4365,44.2597,37.3286,-25.8048,77.6341,-6.7701,21.1322,44.2597,37.3286,-25.8048,77.6341,-6.7701,21.1322,200,0,-50,-100,0,0,0
111,1786005791.2574,1786005791.2617,0.0334,44.8352,38.5495,-26.5495,80.6154,-7.1648,20.3704,43.8874,36.4836,-25.0762,77.5960,-6.4214,24.2016,43.8874,36.4836,-25.0762,77.5960,-6.4214,24.2016,300,0,100,-50,150,0,0
112,1786005791.2908,1786005791.295,0.03338,45.0110,38.5495,-25.6703,79.2967,-7.0769,20.7011,42.6237,36.3796,-24.7264,77.7407,-7.3876,23.6008,42.6237,36.3796,-24.7264,77.7407,-7.3876,23.6008,50,0,300,-400,0,200,0
113,1786005791.3243,1786005791.3287,0.03348,44.9231,38.5495,-24.9670,78.5934,-7.0769,21.3624,43.7991,35.5068,-24.5463,79.0001,-6.7329,23.6895,43.7991,35.5068,-24.5463,79.0001,-6.7329,23.6895,0,0,300,-250,0,300,0
114,1786005791.3576,1786005791.3619,0.03333,44.1319,38.6374,-24.7033,78.5055,-7.2527,22.3545,44.3845,36.2167,-26.0827,79.8783,-5.8764,22.9848,44.3845,36.2167,-26.0827,79.8783,-5.8764,22.9848,-250,0,50,-50,-100,500,0
115,1786005791.391,1786005791.3953,0.03341,43.5165,38.6374,-24.4396,78.7692,-7.1648,22.7513,42.6383,34.9151,-26.6760,80.0931,-6.4724,22.6300,42.6383,34.9151,-26.6760,80.0931,-6.4724,22.6300,-200,0,150,0,0,250,0
116,1786005791.4244,1786005791.4288,0.03344,43.5165,38.5495,-24.6154,79.3846,-6.5495,22.6852,42.3774,36.5120,-25.6643,80.4754,-6.5975,22.8853,42.3774,36.5120,-25.6643,80.4754,-6.5975,22.8853,0,-50,-50,200,200,-50,0
117,1786005791.4578,1786005791.4621,0.03332,43.4286,38.5495,-24.7912,79.6484,-6.8132,22.6190,41.8301,34.7387,-25.1281,80.0143,-5.5883,22.6651,41.8301,34.7387,-25.1281,80.0143,-5.5883,22.6651,-50,0,-50,50,-150,-50,0
118,1786005791.4912,1786005791.4954,0.03341,43.4286,38.5495,-24.7912,79.9121,-6.7253,22.6190,42.5536,36.4906,-24.8440,80.6968,-4.5965,23.2389,42.5536,36.4906,-24.8440,80.6968,-4.5965,23.2389,0,0,0,100,0,0,0
119,1786005791.5246,1786005791.5288,0.0334,43.2527,38.5495,-24.4396,79.9121,-6.2857,22.6190,43.9307,37.9733,-24.4898,81.0727,-4.2959,23.2077,43.9307,37.9733,-24.4898,81.0727,-4.2959,23.2077,0,0,100,0,200,0,0
120,1786005791.5579,1786005791.5622,0.03336,42.8132,38.5495,-24.4396,80.0879,-5.5824,22.8175,43.9694,38.2098,-23.8462,80.2534,-4.2759,23.1518,43.9694,38.2098,-23.8462,80.2534,-4.2759,23.1518,-200,0,0,100,250,50,0
121,1786005791.5914,1786005791.5957,0.03347,42.8132,38.9890,-24.2637,80.6154,-5.0549,22.8836,43.5733,38.3798,-22.1331,80.6609,-3.9258,22.9515,43.5733,38.3798,-22.1331,80.6609,-3.9258,22.9515,0,200,100,150,200,50,0
122,1786005791.6248,1786005791.629,0.03337,42.9890,39.2527,-23.8242,80.2637,-4.8791,22.8836,43.6705,38.1683,-24.0301,81.4265,-5.3195,20.3740,43.6705,38.1683,-24.0301,81.4265,-5.3195,20.3740,50,100,150,-50,50,0,0
123,1786005791.6581,1786005791.6624,0.03336,43.4286,39.3407,-23.1209,80.0879,-4.7033,23.0159,44.3488,40.5535,-24.0932,80.2622,-5.4638,20.4488,44.3488,40.5535,-24.0932,80.2622,-5.4638,20.4488,200,50,250,0,100,0,0
124,1786005791.6916,1786005791.6958,0.03345,43.6044,39.2527,-22.5934,81.1429,-4.7912,22.5529,43.7301,40.4100,-23.3608,80.1303,-6.1019,20.5869,43.7301,40.4100,-23.3608,80.1303,-6.1019,20.5869,50,0,50,200,0,-150,0
125,1786005791.7249,1786005791.7292,0.03333,43.6923,39.6044,-22.9451,80.6154,-5.1429,21.4947,43.2827,38.4651,-20.3997,78.5830,-6.9688,21.0683,43.2827,38.4651,-20.3997,78.5830,-6.9688,21.0683,50,50,-50,-150,-150,-550,0
126,1786005791.7583,1786005791.7625,0.03339,43.6044,40.1319,-23.1209,80.5275,-5.4945,21.2302,43.5347,38.6151,-21.0214,76.7884,-5.3820,21.3447,43.5347,38.6151,-21.0214,76.7884,-5.3820,21.3447,0,200,-50,-50,-100,-250,0
127,1786005791.7917,1786005791.7959,0.03341,43.6044,39.8681,-22.2418,79.7363,-5.7582,21.2963,43.1889,40.6041,-21.2551,77.9119,-7.3053,21.8916,43.1889,40.6041,-21.2551,77.9119,-7.3053,21.8916,0,-150,350,-350,-100,0,0
128,1786005791.8251,1786005791.8293,0.03337,43.6044,39.5165,-21.4505,78.7692,-5.9341,21.3624,42.4025,39.3361,-21.9118,78.7537,-6.5435,20.2989,42.4025,39.3361,-21.9118,78.7537,-6.5435,20.2989,0,-150,350,-350,-50,50,0
129,1786005791.8585,1786005791.8629,0.03342,43.5165,39.7802,-21.4505,78.4176,-5.5824,21.4286,42.7493,39.0964,-21.2918,79.3082,-6.5216,21.3379,42.7493,39.0964,-21.2918,79.3082,-6.5216,21.3379,-50,50,-50,-100,100,0,0
130,1786005791.892,1786005791.8963,0.03344,43.3407,40.1319,-21.6264,78.8571,-5.9341,21.2302,42.6763,39.9309,-21.1081,79.7136,-7.1627,21.4350,42.6763,39.9309,-21.1081,79.7136,-7.1627,21.4350,-100,100,-50,150,-150,-50,0
131,1786005791.9253,1786005791.9299,0.03334,43.2527,40.0440,-21.6264,78.9451,-6.1099,20.7672,42.2400,38.9649,-21.8337,79.1549,-7.0291,21.7492,42.2400,38.9649,-21.8337,79.1549,-7.0291,21.7492,0,0,-50,50,0,-200,0
132,1786005791.9587,1786005791.9633,0.03341,43.2527,40.0440,-21.5385,79.0330,-6.4615,21.0317,41.8071,38.0958,-19.8443,78.1135,-7.0135,18.5225,41.8071,38.0958,-19.8443,78.1135,-7.0135,18.5225,0,-50,50,50,-100,200,0
133,1786005791.9921,1786005791.9972,0.03342,43.1648,39.9560,-21.5385,79.1209,-6.5495,21.2963,41.3484,38.3332,-17.6709,79.0647,-7.4860,20.8345,41.3484,38.3332,-17.6709,79.0647,-7.4860,20.8345,0,0,0,-50,-100,200,0
134,1786005792.0255,1786005792.0302,0.03336,42.9890,39.6044,-20.9231,78.6813,-6.6374,21.0979,41.0583,34.8075,-18.8622,80.1998,-8.0687,15.9859,41.0583,34.8075,-18.8622,80.1998,-8.0687,15.9859,-50,-100,250,-150,0,-100,0
135,1786005792.0589,1786005792.0636,0.0334,42.7253,39.5165,-20.0440,78.5934,-6.8132,20.4365,39.7735,35.3497,-19.3916,80.7211,-8.5774,11.9005,39.7735,35.3497,-19.3916,80.7211,-8.5774,11.9005,-50,-50,250,-50,-100,-300,0
136,1786005792.0922,1786005792.097,0.03336,42.1978,38.9011,-19.4286,78.9451,-7.2527,19.6429,40.0634,35.5180,-20.5933,81.0822,-7.4741,6.5745,40.0634,35.5180,-20.5933,81.0822,-7.4741,9.5106,-200,-200,200,200,-100,-250,0
137,1786005792.1257,1786005792.1306,0.03344,40.8791,38.1978,-19.3407,79.3846,-7.6923,17.9233,39.8353,34.1472,-17.1621,79.1569,-8.0721,4.7158,39.8353,34.1472,-17.1621,79.1569,-8.0721,7.5926,-500,-200,100,150,-200,-800,0
138,1786005792.1591,1786005792.1639,0.03339,40.1758,38.1978,-19.7802,79.6484,-7.6044,15.2116,38.9749,33.4630,-17.5870,79.0897,-6.7853,4.0799,38.9749,33.4630,-17.5870,79.0897,-6.7853,4.8148,-300,0,-150,150,50,-1250,0
139,1786005792.1925,1786005792.1974,0.03342,39.8242,37.8462,-19.7802,79.2967,-7.5165,12.5661,39.0176,32.4493,-18.2564,78.6732,-7.3114,3.4345,39.0176,32.4493,-18.2564,78.6732,-7.3114,3.4345,-150,-100,50,-150,50,-1250,0
140,1786005792.2259,1786005792.2302,0.03343,39.2967,37.2308,-18.8132,78.9451,-7.6044,9.9868,39.9282,34.9039,-18.6044,78.4396,-6.3797,4.2037,39.9282,34.9039,-18.6044,78.4396,-6.3797,4.2037,-150,-200,300,-200,0,-1150,0
141,1786005792.2593,1786005792.2639,0.03339,38.9451,36.7033,-18.4615,78.7692,-7.2527,7.6720,40.1362,35.8700,-17.9558,78.8226,-7.2178,5.6497,40.1362,35.8700,-17.9558,78.8226,-7.2178,5.6497,-200,-200,150,-50,150,-1000,0
142,1786005792.2927,1786005792.297,0.03344,38.8571,36.6154,-18.4615,78.5934,-7.4286,6.4153,40.3027,33.5115,-19.0724,79.1534,-6.7778,5.5492,40.3027,33.5115,-19.0724,79.1534,-6.7778,5.5492,-50,-50,0,-50,0,-750,0
143,1786005792.3261,1786005792.3318,0.0334,38.8571,36.9670,-18.3736,78.5934,-7.5165,6.2831,39.8140,35.8239,-21.4080,79.2463,-7.9343,4.9461,39.8140,35.8239,-21.4080,79.2463,-7.9343,4.9461,0,150,50,0,-50,0,0
144,1786005792.3595,1786005792.3642,0.03337,38.8571,36.9670,-18.3736,78.5934,-7.5165,6.3492,39.5693,34.9210,-21.1423,79.4434,-6.8813,4.8534,39.5693,34.9210,-21.1423,79.4434,-6.8813,4.8534,0,50,0,0,50,0,0
145,1786005792.3929,1786005792.3974,0.03339,38.8571,37.0549,-19.0769,78.5934,-7.5165,6.0185,39.4050,34.5102,-21.2594,79.6868,-6.8871,4.5753,39.4050,34.5102,-21.2594,79.6868,-6.8871,4.5753,0,50,-250,0,0,-150,0
146,1786005792.4263,1786005792.4311,0.03343,38.8571,37.1429,-19.6044,78.5934,-7.6044,5.9524,38.5711,34.8698,-22.1647,80.0206,-8.5094,3.7324,38.5711,34.8698,-22.1647,80.0206,-8.5094,3.7324,0,0,-250,0,-50,-50,0
147,1786005792.4597,1786005792.4646,0.0334,38.9451,37.1429,-19.6923,78.6813,-7.4286,5.7540,39.8215,34.9560,-22.0236,80.0865,-9.8523,3.6497,39.8215,34.9560,-22.0236,80.0865,-9.8523,3.6497,0,0,0,50,100,-100,0
148,1786005792.4931,1786005792.4977,0.03333,38.8571,37.1429,-20.0440,79.2088,-7.6923,5.2910,39.8128,34.0149,-23.0932,81.9789,-9.7852,3.8694,39.8128,34.0149,-23.0932,81.9789,-9.7852,3.8694,0,0,-100,150,-200,-200,0
149,1786005792.5264,1786005792.5312,0.03339,38.8571,37.2308,-20.1319,79.3846,-8.5714,5.0265,39.0682,30.7426,-23.3166,82.0618,-11.3914,3.6714,39.0682,30.7426,-23.3166,82.0618,-11.3914,3.6714,0,50,0,50,-250,-150,0
150,1786005792.5599,1786005792.6728,0.03346,39.1209,37.2308,-20.3956,80.1758,-9.0989,4.8942,41.5469,37.4465,-28.9402,85.6770,-6.6723,3.4677,41.5469,37.4465,-28.9402,85.6770,-6.6723,3.4677,50,0,-50,200,-150,-50,1
151,1786005792.6739,1786005792.6789,0.11403,39.6484,35.4725,-21.0110,81.3187,-10.8571,4.6296,39.2489,38.8800,-28.4801,83.9119,-8.8349,6.2488,39.2489,38.8800,-28.4801,83.9119,-8.8349,6.2488,0,-150,-50,-150,-100,0,1
152,1786005792.7072,1786005792.7118,0.03329,39.5604,35.2967,-21.1868,81.6703,-10.9451,4.6296,38.6963,39.1049,-31.8440,86.8872,-9.0721,4.7230,38.6963,39.1049,-31.2747,86.8872,-9.0721,4.7230,0,-100,-100,150,-50,0,0
153,1786005792.7406,1786005792.7451,0.03343,39.4725,35.4725,-22.1538,82.7253,-10.4176,4.6296,35.6963,38.2376,-40.1237,90.4503,-9.1097,3.8625,35.6963,38.2376,-32.4176,90.4503,-9.1097,3.8625,-50,50,-250,400,200,0,0
154,1786005792.7741,1786005792.7789,0.03346,39.3846,36.9670,-24.6154,84.0440,-9.7143,4.8280,34.7235,36.8265,-36.6305,88.2740,-8.3695,3.3785,34.7235,36.8265,-34.9670,88.2740,-8.3695,3.3785,-50,350,-850,450,200,100,0
155,1786005792.8075,1786005792.8122,0.03336,38.6813,38.7253,-27.2527,86.1538,-9.7143,4.5635,36.1328,40.3676,-40.3233,89.0846,-4.7259,3.4728,36.1328,40.3676,-37.6044,89.0846,-4.7259,3.4728,-150,600,-900,750,0,-100,0
156,1786005792.8408,1786005792.8458,0.03333,37.5385,39.3407,-29.2747,88.3516,-9.1868,4.3651,34.6768,41.5115,-39.1026,87.6878,-7.2205,3.5775,34.6768,41.5115,-39.1026,87.6878,-7.2205,3.5775,-400,200,-700,800,200,-100,0
157,1786005792.8742,1786005792.8786,0.03341,36.4835,39.6923,-31.2088,88.3516,-8.2198,4.2989,33.9810,40.1361,-38.0828,88.0039,-7.2827,3.8308,33.9810,40.1361,-38.0828,88.0039,-7.2827,3.8308,-350,150,-650,50,350,0,0
158,1786005792.9076,1786005792.9122,0.03341,35.6923,40.5714,-33.7582,87.6484,-6.9890,4.2989,33.6587,37.9529,-40.7674,89.6601,-7.9244,3.7338,33.6587,37.9529,-40.7674,89.6601,-7.9244,3.7338,-250,300,-850,-250,450,0,0
159,1786005792.9411,1786005792.9456,0.03345,34.9011,41.1868,-35.1648,87.5604,-6.9890,4.2989,31.8114,38.0353,-44.6916,91.8020,-8.9684,3.3903,31.8114,38.0353,-44.6916,91.8020,-8.9684,3.3903,-300,200,-700,-50,-50,0,0
160,1786005792.9743,1786005792.9789,0.03329,34.3736,41.3626,-35.6044,88.7033,-7.6044,4.2328,30.0058,37.8894,-43.7585,92.2514,-9.4481,3.8570,30.0058,37.8894,-43.7585,92.2514,-9.4481,3.8570,-150,50,-150,300,-150,-50,0
161,1786005793.0078,1786005793.0122,0.03349,33.9341,41.5385,-36.6593,90.1099,-8.0440,4.2328,29.5507,35.8701,-43.2751,90.6940,-8.3838,3.5170,29.5507,35.8701,-43.2751,90.6940,-8.3838,3.5170,-100,50,-400,500,-200,0,0
162,1786005793.0412,1786005793.0458,0.03338,32.8791,41.5385,-38.4176,90.9011,-8.5714,4.2328,28.6825,32.7600,-38.4745,90.7888,-9.1758,3.1800,28.6825,32.7600,-38.4745,90.7888,-9.1758,3.1800,-400,0,-600,350,-250,0,0
163,1786005793.0746,1786005793.0797,0.03337,31.9121,40.7473,-39.5604,90.6374,-8.5714,4.2328,28.1845,36.1311,-44.4280,91.2555,-8.8604,3.2236,28.1845,36.1311,-44.4280,91.2555,-8.8604,3.2236,-350,-300,-450,0,50,0,0
164,1786005793.108,1786005793.1126,0.0334,30.4176,39.0769,-39.3846,90.2857,-8.6593,4.1667,27.7399,32.9854,-40.9573,89.7711,-10.7669,3.3493,27.7399,32.9854,-40.9573,89.7711,-10.7669,3.3493,-500,-500,100,-50,0,-50,0
165,1786005793.1414,1786005793.146,0.0334,29.3626,37.9341,-38.5055,91.1648,-8.8352,4.1667,27.2164,31.4712,-40.5465,88.3319,-14.0962,3.2389,27.2164,31.4712,-40.5465,88.3319,-14.0962,3.2389,-350,-450,350,350,-50,0,0
166,1786005793.1748,1786005793.1794,0.03336,28.5714,37.4945,-38.3297,90.7253,-9.1868,4.1005,27.6564,34.9633,-39.9252,87.0767,-10.8967,3.4509,27.6564,34.9633,-39.9252,87.0767,-10.8967,3.4509,-250,-100,50,-50,-100,0,0
167,1786005793.2082,1786005793.2126,0.03344,28.0440,37.2308,-38.5934,89.5824,-10.9451,4.1005,25.8179,33.7202,-38.5390,86.3333,-12.5235,3.5572,25.8179,33.7202,-38.5390,86.3333,-12.5235,3.5572,-200,-100,-100,-350,-500,0,0
168,1786005793.2416,1786005793.2459,0.03339,28.0440,37.0549,-38.5934,88.6154,-12.4396,4.1005,24.4584,30.3126,-38.7808,87.9390,-14.3047,3.2583,24.4584,30.3126,-38.7808,87.9390,-14.3047,3.2583,0,-50,0,-350,-500,0,0
169,1786005793.275,1786005793.2796,0.03339,27.8681,36.8791,-38.5055,87.4725,-12.3516,4.1005,24.1776,31.2298,-38.2338,86.3305,-14.7801,3.9335,24.1776,31.2298,-38.2338,86.3305,-14.7801,3.9335,-100,-50,0,-350,50,0,0
170,1786005793.3083,1786005793.3132,0.03337,26.9890,36.7912,-38.2418,87.8242,-12.4396,4.1005,23.2707,31.6721,-36.5731,85.3155,-14.7416,3.7168,23.2707,31.6721,-36.5731,85.3155,-14.7416,3.7168,-300,0,100,100,50,0,0
171,1786005793.3417,1786005793.3464,0.0334,26.1099,36.5275,-37.8901,88.0879,-13.4066,4.1005,24.0758,31.6494,-35.2559,84.8476,-14.0908,8.1901,24.0758,31.6494,-35.2559,84.8476,-14.0908,8.1901,-250,-100,50,0,-350,0,0
172,1786005793.3751,1786005793.3796,0.03339,24.8791,36.4396,-37.0110,86.8571,-14.0220,4.1005,21.5104,31.5443,-39.8161,85.4885,-12.4018,5.6246,21.5104,31.5443,-39.8161,85.4885,-12.4018,5.6246,-450,-50,250,-400,-200,0,0
173,1786005793.4086,1786005793.4132,0.03345,24.4396,36.1758,-36.0440,86.0659,-13.9341,4.4312,20.4169,30.2993,-37.9168,86.0361,-13.5144,4.6099,20.4169,30.2993,-37.9168,86.0361,-13.5144,4.6099,-250,-100,350,-300,0,100,0
174,1786005793.4419,1786005793.4464,0.03336,23.9121,36.0879,-35.7802,86.0659,-13.5824,4.9603,19.5416,29.7985,-36.2795,84.7717,-12.9211,4.0548,19.5416,29.7985,-36.2795,84.7717,-12.9211,4.0548,-150,-50,0,0,100,250,0
175,1786005793.4754,1786005793.4797,0.03345,23.1209,35.9121,-35.8681,86.1538,-13.1429,4.7619,19.1838,29.7697,-34.9487,84.7328,-14.0203,4.2760,19.1838,29.7697,-34.9487,84.7328,-14.0203,4.2760,-300,-50,-50,50,150,-150,0
176,1786005793.5088,1786005793.5131,0.03341,22.2418,35.4725,-35.8681,85.6264,-13.3187,4.3651,21.4605,32.4473,-32.3610,83.4599,-16.0049,6.5264,21.4605,32.4473,-32.3610,83.4599,-16.0049,6.5264,-250,-200,-50,-200,-50,-250,0
177,1786005793.5422,1786005793.5465,0.03337,21.0989,34.6813,-35.1648,85.0989,-13.4945,4.3651,20.0774,31.2373,-35.5304,84.6158,-15.5448,4.6402,20.0774,31.2373,-35.5304,84.6158,-15.5448,4.6402,-300,-200,300,-150,0,0,0
178,1786005793.5756,1786005793.58,0.03342,20.6593,34.4176,-34.0220,84.6593,-14.1099,4.5635,19.6536,31.7019,-33.9428,84.3564,-15.8027,4.5562,19.6536,31.7019,-33.9428,84.3564,-15.8027,4.5562,-100,-100,350,-50,-200,150,0
179,1786005793.609,1786005793.6131,0.0334,20.6593,34.5934,-32.9670,84.1319,-14.9011,5.3571,18.0341,33.0135,-36.6145,86.0360,-13.2854,4.3862,18.0341,33.0135,-36.6145,86.0360,-13.2854,4.3862,0,50,350,-250,-200,350,0
180,1786005793.6424,1786005793.6468,0.03337,20.7473,34.7692,-32.7912,84.8352,-15.2527,5.0265,17.0609,31.8550,-36.1783,84.9144,-13.0295,4.0668,17.0609,31.8550,-36.1783,84.9144,-13.0295,4.0668,0,100,100,200,-150,-100,0
181,1786005793.6758,1786005793.6802,0.03343,20.3077,34.9451,-33.0549,84.9231,-14.9890,4.7619,14.1349,30.5091,-36.2877,82.8024,-16.7020,4.2699,14.1349,30.5091,-36.2877,82.8024,-16.7020,4.2699,-150,100,0,0,50,-50,0
182,1786005793.7092,1786005793.7134,0.03336,19.6923,34.8571,-33.7582,85.1868,-14.1978,4.4974,13.3165,28.1961,-33.6059,83.0817,-15.7279,4.0497,13.3165,28.1961,-33.6059,83.0817,-15.7279,4.0497,-250,-50,-250,150,250,-150,0
183,1786005793.7426,1786005793.747,0.03342,18.1978,34.1538,-33.8462,84.3956,-14.3736,4.4974,11.7146,29.7559,-35.9678,84.4287,-16.2368,4.2012,11.7146,29.7559,-35.9678,84.4287,-16.2368,4.2012,-400,-250,0,-300,0,0,0
184,1786005793.776,1786005793.7815,0.03343,16.3516,33.3626,-33.5824,83.4286,-15.1648,4.4312,12.1011,30.3113,-36.1505,82.6836,-17.2441,4.2495,12.1011,30.3113,-36.1505,82.6836,-17.2441,4.2495,-650,-250,0,-300,-250,-50,0
185,1786005793.8095,1786005793.8152,0.03347,14.6813,32.9231,-33.0549,84.2198,-15.6044,4.3651,13.3867,32.0368,-34.9230,79.9878,-16.1255,5.1930,13.3867,32.0368,-34.9230,79.9878,-16.1255,5.1930,-600,-150,250,100,-150,-50,0
186,1786005793.8428,1786005793.8482,0.03336,13.3626,32.8352,-33.3187,84.1319,-15.9560,4.2328,12.8279,30.7985,-33.3787,80.4851,-16.3144,4.3269,12.8279,30.7985,-33.3787,80.4851,-16.3144,4.3269,-600,0,-100,-50,0,-100,0
187,1786005793.8762,1786005793.8816,0.03338,13.1868,33.1868,-33.8462,82.6374,-16.0440,4.4974,12.0778,31.8510,-31.6963,76.9830,-17.5813,4.6861,12.0778,31.8510,-31.6963,76.9830,-17.5813,4.6861,-100,100,-250,-550,-50,150,0
188,1786005793.9096,1786005793.9149,0.03341,13.1868,33.1868,-33.5824,81.3187,-16.0440,4.6296,15.0515,32.9910,-28.1725,77.3764,-16.5197,13.3155,15.0515,32.9910,-28.1725,77.3764,-16.5197,13.3155,0,0,50,-500,-50,100,0
189,1786005793.9431,1786005793.9483,0.03343,13.2747,33.1868,-32.3516,80.3516,-16.6593,4.5635,14.4190,31.6691,-29.1911,76.3595,-16.6426,15.0630,14.4190,31.6691,-29.1911,76.3595,-16.6426,14.5635,50,0,450,-300,-300,-50,0
190,1786005793.9764,1786005793.9818,0.03336,13.5385,33.5385,-30.7692,78.6813,-16.9231,5.2249,13.0547,31.5792,-31.2015,78.2142,-19.1630,16.9359,13.0547,31.5792,-31.2015,78.2142,-19.1630,15.5556,100,50,500,-550,-50,350,0
191,1786005794.0098,1786005794.0146,0.03338,13.6264,33.8022,-29.1868,78.2418,-16.6593,7.4074,14.2989,30.2551,-29.4057,76.9852,-15.7961,15.2169,14.2989,30.2551,-29.4057,76.9852,-15.7961,15.2169,0,100,550,-150,50,1050,0
192,1786005794.0433,1786005794.0479,0.03344,13.6264,34.0659,-28.9231,77.8901,-17.2747,10.1190,13.4603,32.0048,-32.1819,79.4854,-14.9207,10.6669,13.4603,32.0048,-32.1819,79.4854,-14.9207,10.6669,0,100,0,-100,50,1250,0
193,1786005794.0766,1786005794.0808,0.03336,13.6264,33.9780,-28.9231,78.0659,-18.0659,12.2354,12.6845,32.1945,-34.2238,78.2812,-14.2461,7.2674,12.6845,32.1945,-34.2238,78.2812,-14.2461,7.2674,0,0,0,100,-350,900,0
194,1786005794.11,1786005794.1141,0.03338,13.7143,33.7143,-29.5385,78.0659,-17.8901,13.1614,12.7361,31.1511,-31.7630,78.1795,-15.1106,4.4120,12.7361,31.1511,-31.7630,78.1795,-15.1106,4.4120,0,-100,-200,0,50,300,0
195,1786005794.1434,1786005794.1479,0.03344,13.5385,33.7143,-30.8571,78.5055,-16.4835,12.6984,12.5058,31.4414,-31.3081,75.5132,-14.7370,6.7793,12.5058,31.4414,-31.3081,75.5132,-14.7370,6.7793,-100,0,-400,150,500,-50,0
196,1786005794.1769,1786005794.181,0.03341,13.3626,33.8022,-31.2967,78.1538,-15.6923,11.0450,12.9923,29.6814,-28.4389,75.6443,-14.3635,7.4420,12.9923,29.6814,-28.4389,75.6443,-14.3635,7.4420,-50,50,-300,-150,300,-700,0
197,1786005794.2102,1786005794.2144,0.03338,13.0989,33.8022,-30.7692,77.7143,-15.6044,8.3333,12.9759,32.9446,-28.1238,74.0049,-14.8751,10.6670,12.9759,32.9446,-28.1238,74.0049,-14.8751,10.6670,-100,0,150,0,50,-1250,0
198,1786005794.2437,1786005794.2481,0.03345,13.0110,33.5385,-29.6264,76.4835,-15.2527,6.9444,13.6529,30.6917,-29.9500,73.6679,-13.5988,6.7054,13.6529,30.6917,-29.9500,73.6679,-13.5988,6.7054,-50,-50,400,-500,100,-700,0
199,1786005794.2771,1786005794.2815,0.03339,13.0110,33.3626,-28.4835,75.8681,-15.1648,6.0847,14.4232,30.2512,-28.3466,75.8946,-13.3250,7.0069,14.4232,30.2512,-28.3466,75.8946,-13.3250,7.0069,0,0,450,-250,0,-500,0
